account_from;account_to;sender;receiver;amount;channel;currency;date;flag;location;transaction_type;transaction_id
Account 1;Account 6;Businesses 1;Businesses 6;3758.69;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22387
Account 1;Account 6;Businesses 1;Businesses 6;559.89;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22388
Account 1;Account 6;Businesses 1;Businesses 6;1374.8;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.1;22389
Account 1;Account 6;Businesses 1;Businesses 6;75.3;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22390
Account 1;Account 6;Businesses 1;Businesses 6;424.49;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22391
Account 1;Account 6;Businesses 1;Businesses 6;480.04;Paym;GBP;25/08/2021 9:03;transaction;UK;0.1;22392
Account 1;Account 6;Businesses 1;Businesses 6;960.79;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.1;22393
Account 1;Account 89;Businesses 1;Individuals 79;2319.09;Bacs;GBP;25/08/2021 9:03;transaction;UK;5;22394
Account 1;Account 89;Businesses 1;Individuals 79;312.42;Bacs;GBP;25/08/2021 9:03;transaction;UK;3.1;22395
Account 1;Account 6;Businesses 1;Businesses 6;1473.46;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22396
Account 1;Account 6;Businesses 1;Businesses 6;889.89;Paym;GBP;25/08/2021 9:03;transaction;UK;0.1;22397
Account 1;Account 6;Businesses 1;Businesses 6;279.73;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.1;22398
Account 1;Account 6;Businesses 1;Businesses 6;4103.56;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22399
Account 1;Account 89;Businesses 1;Individuals 79;947.44;Bacs;GBP;25/08/2021 9:03;transaction;UK;5;22400
Account 1;Account 6;Businesses 1;Businesses 6;1471.48;Paym;GBP;25/08/2021 9:03;transaction;UK;0.1;22401
Account 1;Account 6;Businesses 1;Businesses 6;908.39;LINK;GBP;25/08/2021 9:03;transaction;UK;0.1;22402
Account 1;Account 89;Businesses 1;Individuals 79;2982.5;LINK;GBP;25/08/2021 9:03;transaction;UK;5;22403
Account 1;Account 6;Businesses 1;Businesses 6;1148.21;Paym;GBP;25/08/2021 9:03;transaction;UK;0.1;22404
Account 1;Account 6;Businesses 1;Businesses 6;1129.55;Paym;GBP;25/08/2021 9:03;transaction;UK;0.1;22405
Account 1;Account 6;Businesses 1;Businesses 6;728.83;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22406
Account 1;Account 6;Businesses 1;Businesses 6;779.9;Paym;GBP;25/08/2021 9:03;transaction;UK;0.1;22407
Account 1;Account 6;Businesses 1;Businesses 6;205.85;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22408
Account 1;Account 6;Businesses 1;Businesses 6;35.86;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22409
Account 1;Account 6;Businesses 1;Businesses 6;904.8;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22410
Account 1;Account 6;Businesses 1;Businesses 6;425.15;LINK;GBP;25/08/2021 9:03;transaction;UK;0.1;22411
Account 1;Account 6;Businesses 1;Businesses 6;74.8;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22412
Account 1;Account 6;Businesses 1;Businesses 6;455.13;LINK;GBP;25/08/2021 9:03;transaction;UK;0.1;22413
Account 1;Account 6;Businesses 1;Businesses 6;1981.99;LINK;GBP;25/08/2021 9:03;transaction;UK;0.1;22414
Account 1;Account 6;Businesses 1;Businesses 6;69.61;LINK;GBP;25/08/2021 9:03;transaction;UK;0.1;22415
Account 1;Account 6;Businesses 1;Businesses 6;2257.07;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22416
Account 1;Account 6;Businesses 1;Businesses 6;1550.54;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22417
Account 1;Account 6;Businesses 1;Businesses 6;2256.99;Paym;GBP;25/08/2021 9:03;transaction;UK;0.1;22418
Account 84;Account 60;Individuals 74;Individuals 50;26.2;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22419
Account 85;Account 13;Individuals 75;Fraudulent_individuals 3;49.02;FPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22420
Account 57;Account 83;Individuals 47;Individuals 73;40.6;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22421
Account 7;Account 9;Businesses 7;Businesses 9;2890.89;LINK;GBP;25/08/2021 9:03;transaction;UK;0.1;22422
Account 6;Account 8;Businesses 6;Businesses 8;2011.95;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.1;22423
Account 6;Account 8;Businesses 6;Businesses 8;839.17;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.1;22424
Account 6;Account 8;Businesses 6;Businesses 8;345.77;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.1;22425
Account 52;Account 54;Individuals 42;Individuals 44;58.69;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22426
Account 52;Account 54;Individuals 42;Individuals 44;58.8;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22427
Account 52;Account 54;Individuals 42;Individuals 44;210.42;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22428
Account 25;Account 40;Individuals 15;Individuals 30;210.42;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22429
Account 25;Account 40;Individuals 15;Individuals 30;183.39;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22430
Account 25;Account 40;Individuals 15;Individuals 30;173.25;FPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22431
Account 25;Account 40;Individuals 15;Individuals 30;59.35;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22432
Account 25;Account 40;Individuals 15;Individuals 30;19.04;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22433
Account 25;Account 40;Individuals 15;Individuals 30;6.29;FPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22434
Account 25;Account 40;Individuals 15;Individuals 30;34.83;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22435
Account 25;Account 40;Individuals 15;Individuals 30;40.8;FPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22436
Account 76;Account 8;Individuals 66;Businesses 8;210.42;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22437
Account 2;Account 5;Businesses 2;Businesses 5;2467.27;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.1;22438
Account 2;Account 26;Businesses 2;Individuals 16;1158.12;CHAPS;GBP;25/08/2021 9:03;transaction;UK;5;22439
Account 39;Account 46;Individuals 29;Individuals 36;11.03;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22440
Account 66;Account 70;Individuals 56;Individuals 60;5.04;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22441
Account 66;Account 70;Individuals 56;Individuals 60;51.53;FPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22442
Account 66;Account 70;Individuals 56;Individuals 60;58.63;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22443
Account 27;Account 14;Individuals 17;Fraudulent_individuals 4;33.53;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22444
Account 5;Account 4;Businesses 5;Businesses 4;41.36;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22445
Account 5;Account 43;Businesses 5;Individuals 33;892.79;LINK;GBP;25/08/2021 9:03;transaction;UK;5;22446
Account 74;Account 59;Individuals 64;Individuals 49;11.67;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22447
Account 60;Account 64;Individuals 50;Individuals 54;21.27;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22448
Account 60;Account 64;Individuals 50;Individuals 54;50.99;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22449
Account 50;Account 93;Individuals 40;Individuals 83;27.04;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22450
Account 50;Account 93;Individuals 40;Individuals 83;33.71;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22451
Account 50;Account 93;Individuals 40;Individuals 83;6.4;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22452
Account 50;Account 93;Individuals 40;Individuals 83;6.96;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22453
Account 50;Account 93;Individuals 40;Individuals 83;0.93;FPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22454
Account 50;Account 93;Individuals 40;Individuals 83;51.14;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22455
Account 9;Account 6;Businesses 9;Businesses 6;1481.71;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.1;22456
Account 0;Account 5;Fraudulent_businesses 0;Businesses 5;3058.52;CHAPS;GBP;25/08/2021 9:03;transaction;UK;5;22457
Account 29;Account 76;Individuals 19;Individuals 66;63.16;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22458
Account 98;Account 87;Individuals 88;Individuals 77;3.74;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22459
Account 8;Account 4;Businesses 8;Businesses 4;656.89;Paym;GBP;25/08/2021 9:03;transaction;UK;0.1;22460
Account 87;Account 72;Individuals 77;Individuals 62;39.15;FPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22461
Account 87;Account 72;Individuals 77;Individuals 62;39.93;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22462
Account 87;Account 3;Individuals 77;Businesses 3;17.74;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22463
Account 87;Account 72;Individuals 77;Individuals 62;109.95;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22464
Account 13;Account 80;Fraudulent_individuals 3;Individuals 70;6.36;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22465
Account 64;Account 95;Individuals 54;Individuals 85;58.26;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22466
Account 3;Account 9;Businesses 3;Businesses 9;1373.76;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22467
Account 3;Account 9;Businesses 3;Businesses 9;205.89;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.1;22468
Account 3;Account 9;Businesses 3;Businesses 9;1153.21;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22469
Account 3;Account 9;Businesses 3;Businesses 9;20.14;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22470
Account 3;Account 9;Businesses 3;Businesses 9;5852.24;Bacs;GBP;25/08/2021 9:03;transaction;UK;1.2;22471
Account 3;Account 9;Businesses 3;Businesses 9;334.85;Paym;GBP;25/08/2021 9:03;transaction;UK;0.1;22472
Account 3;Account 9;Businesses 3;Businesses 9;1790.98;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22473
Account 3;Account 9;Businesses 3;Businesses 9;736.56;FPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22474
Account 3;Account 91;Businesses 3;Individuals 81;2606.25;Bacs;GBP;25/08/2021 9:03;transaction;UK;5;22475
Account 3;Account 9;Businesses 3;Businesses 9;2428.54;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.1;22476
Account 3;Account 9;Businesses 3;Businesses 9;1757.23;C&CCC;GBP;25/08/2021 9:03;transaction;UK;1.2;22477
Account 44;Account 8;Individuals 34;Businesses 8;6.38;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22478
Account 44;Account 60;Individuals 34;Individuals 50;32.49;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22479
Account 59;Account 27;Individuals 49;Individuals 17;6.42;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22480
Account 81;Account 26;Individuals 71;Individuals 16;0.95;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22481
Account 80;Account 60;Individuals 70;Individuals 50;46.34;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22482
Account 80;Account 60;Individuals 70;Individuals 50;38.03;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22483
Account 45;Account 32;Individuals 35;Individuals 22;110.86;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22484
Account 45;Account 32;Individuals 35;Individuals 22;118.61;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22485
Account 45;Account 32;Individuals 35;Individuals 22;4.08;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22486
Account 45;Account 32;Individuals 35;Individuals 22;20.75;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22487
Account 45;Account 32;Individuals 35;Individuals 22;16.88;FPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22488
Account 70;Account 75;Individuals 60;Individuals 65;17.05;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22489
Account 70;Account 75;Individuals 60;Individuals 65;6.44;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22490
Account 28;Account 21;Individuals 18;Individuals 11;19.01;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22491
Account 77;Account 57;Individuals 67;Individuals 47;11.95;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22492
Account 77;Account 57;Individuals 67;Individuals 47;40.28;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22493
Account 77;Account 57;Individuals 67;Individuals 47;19.35;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22494
Account 77;Account 57;Individuals 67;Individuals 47;19.13;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22495
Account 77;Account 57;Individuals 67;Individuals 47;37.99;FPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22496
Account 77;Account 57;Individuals 67;Individuals 47;19.31;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22497
Account 77;Account 57;Individuals 67;Individuals 47;45.65;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22498
Account 17;Account 48;Fraudulent_individuals 7;Individuals 38;210.42;CHAPS;GBP;25/08/2021 9:03;transaction;UK;0.2;22499
Account 34;Account 16;Individuals 24;Fraudulent_individuals 6;33.75;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22500
Account 10;Account 83;Fraudulent_individuals 0;Individuals 73;6.46;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22501
Account 10;Account 83;Fraudulent_individuals 0;Individuals 73;17.73;LINK;GBP;25/08/2021 9:03;transaction;UK;0.2;22502
Account 69;Account 81;Individuals 59;Individuals 71;172.02;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22503
Account 69;Account 81;Individuals 59;Individuals 71;184.34;C&CCC;GBP;25/08/2021 9:03;transaction;UK;0.2;22504
Account 24;Account 37;Individuals 14;Individuals 27;61.44;Bacs;GBP;25/08/2021 9:03;transaction;UK;0.2;22505
Account 24;Account 37;Individuals 14;Individuals 27;60.03;Paym;GBP;25/08/2021 9:03;transaction;UK;0.2;22506
Account 74;Account 59;Individuals 64;Individuals 49;58.39;Paym;GBP;26/08/2021 9:03;transaction;UK;0.2;22507
Account 85;Account 13;Individuals 75;Fraudulent_individuals 3;27.95;FPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22508
Account 85;Account 13;Individuals 75;Fraudulent_individuals 3;58.76;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22509
Account 25;Account 4;Individuals 15;Businesses 4;17.73;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22510
Account 69;Account 81;Individuals 59;Individuals 71;4.03;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22511
Account 15;Account 61;Fraudulent_individuals 5;Individuals 51;210.42;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.2;22512
Account 16;Account 36;Fraudulent_individuals 6;Individuals 26;19.21;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22513
Account 16;Account 36;Fraudulent_individuals 6;Individuals 26;6.93;Paym;GBP;26/08/2021 9:03;transaction;UK;0.2;22514
Account 84;Account 60;Individuals 74;Individuals 50;17.73;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22515
Account 4;Account 75;Businesses 4;Individuals 65;336.98;Bacs;GBP;26/08/2021 9:03;transaction;UK;3.1;22516
Account 4;Account 6;Businesses 4;Businesses 6;7.61;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.1;22517
Account 0;Account 5;Fraudulent_businesses 0;Businesses 5;3065.12;LINK;GBP;26/08/2021 9:03;transaction;UK;0.1;22518
Account 0;Account 96;Fraudulent_businesses 0;Individuals 86;1088.16;C&CCC;GBP;26/08/2021 9:03;transaction;UK;5;22519
Account 0;Account 5;Fraudulent_businesses 0;Businesses 5;1004.88;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.1;22520
Account 0;Account 5;Fraudulent_businesses 0;Businesses 5;759.83;LINK;GBP;26/08/2021 9:03;transaction;UK;0.1;22521
Account 0;Account 5;Fraudulent_businesses 0;Businesses 5;3062.8;FPS;GBP;26/08/2021 9:03;transaction;UK;0.1;22522
Account 0;Account 5;Fraudulent_businesses 0;Businesses 5;1094.3;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.1;22523
Account 0;Account 5;Fraudulent_businesses 0;Businesses 5;2331.53;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.1;22524
Account 66;Account 70;Individuals 56;Individuals 60;45.67;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22525
Account 66;Account 70;Individuals 56;Individuals 60;210.42;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.2;22526
Account 66;Account 70;Individuals 56;Individuals 60;210.42;FPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22527
Account 29;Account 76;Individuals 19;Individuals 66;10.79;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.2;22528
Account 29;Account 76;Individuals 19;Individuals 66;5.62;FPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22529
Account 29;Account 76;Individuals 19;Individuals 66;39.73;FPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22530
Account 29;Account 76;Individuals 19;Individuals 66;6.56;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22531
Account 29;Account 76;Individuals 19;Individuals 66;51.59;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.2;22532
Account 29;Account 76;Individuals 19;Individuals 66;40.94;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22533
Account 29;Account 76;Individuals 19;Individuals 66;17.73;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22534
Account 90;Account 61;Individuals 80;Individuals 51;38.75;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.2;22535
Account 90;Account 61;Individuals 80;Individuals 51;34.04;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22536
Account 87;Account 72;Individuals 77;Individuals 62;40.19;FPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22537
Account 46;Account 52;Individuals 36;Individuals 42;0.91;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22538
Account 46;Account 2;Individuals 36;Businesses 2;32.59;FPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22539
Account 19;Account 97;Individuals 9;Individuals 87;32.54;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22540
Account 11;Account 0;Fraudulent_individuals 1;Fraudulent_businesses 0;33.77;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22541
Account 98;Account 87;Individuals 88;Individuals 77;5.09;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22542
Account 98;Account 87;Individuals 88;Individuals 77;6.44;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22543
Account 98;Account 87;Individuals 88;Individuals 77;66.77;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22544
Account 98;Account 87;Individuals 88;Individuals 77;63.34;Paym;GBP;26/08/2021 9:03;transaction;UK;0.2;22545
Account 98;Account 87;Individuals 88;Individuals 77;17.72;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22546
Account 98;Account 87;Individuals 88;Individuals 77;17.74;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22547
Account 98;Account 87;Individuals 88;Individuals 77;60.19;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22548
Account 44;Account 60;Individuals 34;Individuals 50;49.11;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22549
Account 34;Account 16;Individuals 24;Fraudulent_individuals 6;6.37;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22550
Account 39;Account 46;Individuals 29;Individuals 36;19.36;FPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22551
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;59.12;Paym;GBP;26/08/2021 9:03;transaction;UK;0.2;22552
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;18.61;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22553
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;46.14;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22554
Account 14;Account 0;Fraudulent_individuals 4;Fraudulent_businesses 0;26.09;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22555
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;17.73;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22556
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;17.17;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22557
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;75.57;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22558
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;27.45;FPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22559
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;38.02;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22560
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;210.42;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22561
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;17.73;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22562
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;17.73;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22563
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;58.86;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22564
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;62.22;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22565
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;48.48;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.2;22566
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;56.49;Paym;GBP;26/08/2021 9:03;transaction;UK;0.2;22567
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;38.01;Paym;GBP;26/08/2021 9:03;transaction;UK;0.2;22568
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;51.36;Paym;GBP;26/08/2021 9:03;transaction;UK;0.2;22569
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;5.97;Paym;GBP;26/08/2021 9:03;transaction;UK;0.2;22570
Account 14;Account 0;Fraudulent_individuals 4;Fraudulent_businesses 0;38;FPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22571
Account 14;Account 80;Fraudulent_individuals 4;Individuals 70;6.64;LINK;GBP;26/08/2021 9:03;transaction;UK;0.2;22572
Account 36;Account 58;Individuals 26;Individuals 48;0.91;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.2;22573
Account 36;Account 58;Individuals 26;Individuals 48;38.9;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.2;22574
Account 49;Account 13;Individuals 39;Fraudulent_individuals 3;4.21;Bacs;GBP;26/08/2021 9:03;transaction;UK;0.2;22575
Account 49;Account 30;Individuals 39;Individuals 20;6.63;Paym;GBP;26/08/2021 9:03;transaction;UK;0.2;22576
Account 49;Account 30;Individuals 39;Individuals 20;11.74;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22577
Account 49;Account 30;Individuals 39;Individuals 20;6.22;C&CCC;GBP;26/08/2021 9:03;transaction;UK;0.2;22578
Account 49;Account 68;Individuals 39;Individuals 58;40.68;CHAPS;GBP;26/08/2021 9:03;transaction;UK;0.2;22579
